# Time(ps) Step E_pot(kJ/mol) E_kin(kJ/mol) Temp(K)
  2.890000   2890      -5.55305492e+01       1.69040368e+02   208.5219
  2.900000   2900      -5.91515269e+01       1.72652151e+02   212.9773
  2.910000   2910      -6.22214684e+01       1.75726602e+02   216.7698
  2.920000   2920      -6.06802747e+01       1.74189463e+02   214.8737
  2.930000   2930      -5.94368008e+01       1.72944184e+02   213.3375
  2.940000   2940      -5.78146454e+01       1.71323581e+02   211.3384
  2.950000   2950      -5.69436592e+01       1.70452418e+02   210.2638
  2.960000   2960      -5.64908447e+01       1.69999932e+02   209.7056
  2.970000   2970      -5.65282588e+01       1.70036681e+02   209.7510
  2.980000   2980      -5.63679277e+01       1.69877197e+02   209.5542
  2.990000   2990      -5.65308066e+01       1.70038540e+02   209.7533
  3.000000   3000      -5.60621929e+01       1.69570658e+02   209.1761
  3.010000   3010      -5.55796519e+01       1.69086714e+02   208.5791
  3.020000   3020      -5.60584130e+01       1.69569317e+02   209.1744
  3.030000   3030      -5.98523002e+01       1.73358200e+02   213.8483
  3.040000   3040      -6.16560175e+01       1.75164270e+02   216.0762
  3.050000   3050      -6.24148090e+01       1.75921483e+02   217.0102
  3.060000   3060      -6.07768754e+01       1.74282710e+02   214.9887
  3.070000   3070      -5.74584254e+01       1.70966472e+02   210.8979
  3.080000   3080      -5.57540366e+01       1.69258678e+02   208.7912
  3.090000   3090      -5.61669697e+01       1.69675074e+02   209.3049
  3.100000   3100      -5.88682747e+01       1.72373259e+02   212.6333
  3.110000   3110      -5.77063433e+01       1.71214886e+02   211.2043
  3.120000   3120      -5.58124230e+01       1.69321928e+02   208.8693
  3.130000   3130      -5.45074688e+01       1.68017138e+02   207.2597
  3.140000   3140      -5.39020761e+01       1.67410635e+02   206.5116
  3.150000   3150      -5.33652057e+01       1.66875774e+02   205.8518
  3.160000   3160      -5.49623504e+01       1.68469778e+02   207.8181
  3.170000   3170      -5.59726651e+01       1.69480563e+02   209.0650
  3.180000   3180      -5.58527966e+01       1.69359870e+02   208.9161
  3.190000   3190      -5.58390719e+01       1.69348515e+02   208.9021
  3.200000   3200      -5.76938860e+01       1.71199102e+02   211.1849
  3.210000   3210      -5.86177937e+01       1.72127719e+02   212.3304
  3.220000   3220      -6.11661804e+01       1.74672714e+02   215.4698
  3.230000   3230      -6.21069005e+01       1.75616961e+02   216.6346
  3.240000   3240      -6.42574763e+01       1.77764557e+02   219.2838
  3.250000   3250      -6.42058840e+01       1.77707766e+02   219.2137
  3.260000   3260      -5.86536682e+01       1.72164017e+02   212.3752
  3.270000   3270      -6.10624382e+01       1.74569309e+02   215.3422
  3.280000   3280      -6.71980818e+01       1.80699233e+02   222.9039
  3.290000   3290      -5.57691644e+01       1.69221124e+02   208.7449
  3.300000   3300      -6.15127072e+01       1.74993013e+02   215.8649
  3.310000   3310      -6.10766274e+01       1.74578971e+02   215.3542
  3.320000   3320      -5.40951011e+01       1.67618079e+02   206.7675
  3.330000   3330      -5.70544498e+01       1.70555639e+02   210.3911
  3.340000   3340      -5.46692672e+01       1.68178021e+02   207.4582
  3.350000   3350      -5.14587176e+01       1.64968900e+02   203.4995
  3.360000   3360      -4.96273204e+01       1.63136737e+02   201.2394
